Time resolution is 1 ps
Time: 0 | x_in = xxxxxxxxxxxxxxxx | y_out = xxxxxxxxxxxxxxxx
Time: 56225142000 | x_in = 1110000111010010 | y_out = 1101111101110110
Time: 56247818000 | x_in = 1101110101010000 | y_out = 1110100000000000
Time: 56270494000 | x_in = 1101101001010101 | y_out = 1111000101101100
Time: 56293170000 | x_in = 1101100100000001 | y_out = 1111101101100001
Time: 56315846000 | x_in = 1101100101100100 | y_out = 0000010110000001
Time: 56338522000 | x_in = 1101101101111001 | y_out = 0000111101101101
Time: 56361198000 | x_in = 1101111100101010 | y_out = 0001100011001001
Time: 56383874000 | x_in = 1110010001001011 | y_out = 0010000100111100
Time: 56406550000 | x_in = 1110101010100101 | y_out = 0010100001110110
Time: 56429226000 | x_in = 1111000111101110 | y_out = 0010111000110100
Time: 56451902000 | x_in = 1111100111010110 | y_out = 0011001001000000
Time: 56474578000 | x_in = 0000001000000010 | y_out = 0011010001110011
Time: 56497254000 | x_in = 0000101000011001 | y_out = 0011010010111001
Time: 56519930000 | x_in = 0001000110111110 | y_out = 0011001100010000
Time: 56542606000 | x_in = 0001100010011011 | y_out = 0010111110000110
Time: 56565282000 | x_in = 0001111001100100 | y_out = 0010101000111110
Time: 56587958000 | x_in = 0010001011010111 | y_out = 0010001101101000
Time: 56610634000 | x_in = 0010010111000001 | y_out = 0001101101000110
Time: 56633310000 | x_in = 0010011100000011 | y_out = 0001001000100011
Time: 56655986000 | x_in = 0010011010001110 | y_out = 0000100001010110
Time: 56678662000 | x_in = 0010010001101000 | y_out = 1111111000111011
Time: 56701338000 | x_in = 0010000010101000 | y_out = 1111010000110000
Time: 56724014000 | x_in = 0001101101111000 | y_out = 1110101010010110
Time: 56746690000 | x_in = 0001010100010011 | y_out = 1110000111001001
Time: 56769366000 | x_in = 0000110111000010 | y_out = 1101101000100000
Time: 56792042000 | x_in = 0000010111010101 | y_out = 1101001111101011
Time: 56814718000 | x_in = 1111110110101000 | y_out = 1100111101101100
Time: 56837394000 | x_in = 1111010110010100 | y_out = 1100110011010110
Time: 56860070000 | x_in = 1110110111110110 | y_out = 1100110001000110
Time: 56882746000 | x_in = 1110011100100010 | y_out = 1100110111000010
Time: 56905422000 | x_in = 1110000101100110 | y_out = 1101000100110010
Time: 56928098000 | x_in = 1101110100000011 | y_out = 1101011001100101
Time: 56950774000 | x_in = 1101101000101001 | y_out = 1101110100001110
Time: 56973450000 | x_in = 1101100011111001 | y_out = 1110010011010000
Time: 56996126000 | x_in = 1101100110000000 | y_out = 1110110101000100
Time: 57018802000 | x_in = 1101101110111000 | y_out = 1111011000000101
Time: 57041478000 | x_in = 1101111110001000 | y_out = 1111111010111111
Time: 57064154000 | x_in = 1110010011000101 | y_out = 0000011100110000
Time: 57086830000 | x_in = 1110101100110101 | y_out = 0000111100101011
Time: 57109506000 | x_in = 1111001010001111 | y_out = 0001011010011000
Time: 57132182000 | x_in = 1111101010000000 | y_out = 0001110101100100
Time: 57154858000 | x_in = 0000001010101110 | y_out = 0010001101110111
Time: 57177534000 | x_in = 0000101010111110 | y_out = 0010100010101100
Time: 57200210000 | x_in = 0001001001010110 | y_out = 0010110011001010
Time: 57222886000 | x_in = 0001100100100000 | y_out = 0010111110001000
Time: 57245562000 | x_in = 0001111011001111 | y_out = 0011000010011000
Time: 57268238000 | x_in = 0010001100100011 | y_out = 0010111110110111
Time: 57290914000 | x_in = 0010010111101100 | y_out = 0010110011000110
Time: 57313590000 | x_in = 0010011100001010 | y_out = 0010011111001100
Time: 57336266000 | x_in = 0010011001110010 | y_out = 0010000100000111
Time: 57358942000 | x_in = 0010010000101000 | y_out = 0001100011011101
Time: 57381618000 | x_in = 0010000001001000 | y_out = 0000111111001011
Time: 57404294000 | x_in = 0001101011111101 | y_out = 0000011001010101
Time: 57426970000 | x_in = 0001010010000010 | y_out = 1111110011101011
Time: 57449646000 | x_in = 0000110100100000 | y_out = 1111001111011011
Time: 57472322000 | x_in = 0000010100101011 | y_out = 1110101101011000
Time: 57494998000 | x_in = 1111110011111101 | y_out = 1110001101111001
Time: 57517674000 | x_in = 1111010011101111 | y_out = 1101110001010111
Time: 57540350000 | x_in = 1110110101011110 | y_out = 1101011000011001
Time: 57563026000 | x_in = 1110011010011111 | y_out = 1101000100000100
Time: 57585702000 | x_in = 1110000011111101 | y_out = 1100110101111001
Time: 57608378000 | x_in = 1101110010111000 | y_out = 1100101111100100
Time: 57631054000 | x_in = 1101101000000000 | y_out = 1100110010100010
Time: 57653730000 | x_in = 1101100011110011 | y_out = 1100111111011111
Time: 57676406000 | x_in = 1101100110011110 | y_out = 1101010110000000
Time: 57699082000 | x_in = 1101101111111001 | y_out = 1101110100011001
Time: 57721758000 | x_in = 1101111111101001 | y_out = 1110010111111001
Time: 57744434000 | x_in = 1110010101000001 | y_out = 1110111101001111
Time: 57767110000 | x_in = 1110101111000111 | y_out = 1111100001001110
Time: 57789786000 | x_in = 1111001100110001 | y_out = 0000000001100000
Time: 57812462000 | x_in = 1111101100101010 | y_out = 0000011101000000
Time: 57835138000 | x_in = 0000001101011001 | y_out = 0000110100000010
Time: 57857814000 | x_in = 0000101101100011 | y_out = 0001001000000100
Time: 57880490000 | x_in = 0001001011101101 | y_out = 0001011011000100
Time: 57903166000 | x_in = 0001100110100010 | y_out = 0001101110110011
Time: 57925842000 | x_in = 0001111100110111 | y_out = 0010000100001000
Time: 57948518000 | x_in = 0010001101101101 | y_out = 0010011010100110
Time: 57971194000 | x_in = 0010011000010100 | y_out = 0010110000011001
Time: 57993870000 | x_in = 0010011100001110 | y_out = 0011000010101110
Time: 58016546000 | x_in = 0010011001010010 | y_out = 0011001110011100
Time: 58039222000 | x_in = 0010001111100110 | y_out = 0011010000110101
Time: 58061898000 | x_in = 0001111111100110 | y_out = 0011001000001110
Time: 58084574000 | x_in = 0001101010000000 | y_out = 0010110100010110
Time: 58107250000 | x_in = 0001001111101111 | y_out = 0010010110011001
Time: 58129926000 | x_in = 0000110001111110 | y_out = 0001110000100110
Time: 58152602000 | x_in = 0000010010000001 | y_out = 0001000101110101
Time: 58175278000 | x_in = 1111110001010010 | y_out = 0000011000111011
Time: 58197954000 | x_in = 1111010001001011 | y_out = 1111101100010001
Time: 58220630000 | x_in = 1110110011001000 | y_out = 1111000001101011
Time: 58243306000 | x_in = 1110011000011101 | y_out = 1110011010010010
Time: 58265982000 | x_in = 1110000010010110 | y_out = 1101110110111011
Time: 58288658000 | x_in = 1101110001101111 | y_out = 1101011000010101
Time: 58311334000 | x_in = 1101100111011001 | y_out = 1100111111011101
Time: 58334010000 | x_in = 1101100011110001 | y_out = 1100101101011111
Time: 58356686000 | x_in = 1101100110111111 | y_out = 1100100011110001
Time: 58379362000 | x_in = 1101110000111100 | y_out = 1100100011100110
Time: 58402038000 | x_in = 1110000001001100 | y_out = 1100101101110001
Time: 58424714000 | x_in = 1110010111000000 | y_out = 1101000010011000
Time: 58447390000 | x_in = 1110110001011011 | y_out = 1101100000101001
Time: 58470066000 | x_in = 1111001111010011 | y_out = 1110000110111001
Time: 58492742000 | x_in = 1111101111010101 | y_out = 1110110010110011
Time: 58515418000 | x_in = 0000010000000100 | y_out = 1111100001110000
Time: 58538094000 | x_in = 0000110000000111 | y_out = 0000010001000111
Time: 58560770000 | x_in = 0001001110000011 | y_out = 0000111110100110
Time: 58583446000 | x_in = 0001101000100011 | y_out = 0001101000011001
Time: 58606122000 | x_in = 0001111110011101 | y_out = 0010001101001101
Time: 58628798000 | x_in = 0010001110110100 | y_out = 0010101100001100
Time: 58651474000 | x_in = 0010011000111001 | y_out = 0011000100110000
Time: 58674150000 | x_in = 0010011100001111 | y_out = 0011010110011000
Time: 58696826000 | x_in = 0010011000101111 | y_out = 0011100000100100
Time: 58719502000 | x_in = 0010001110100001 | y_out = 0011100010110010
Time: 58742178000 | x_in = 0001111110000010 | y_out = 0011011100100011
Time: 58764854000 | x_in = 0001101000000001 | y_out = 0011001101100010
Time: 58787530000 | x_in = 0001001101011011 | y_out = 0010110101110001
Time: 58810206000 | x_in = 0000101111011011 | y_out = 0010010101101110
Time: 58832882000 | x_in = 0000001111010110 | y_out = 0001101110010111
Time: 58855558000 | x_in = 1111101110100111 | y_out = 0001000001001110
Time: 58878234000 | x_in = 1111001110100111 | y_out = 0000010000010000
Time: 58900910000 | x_in = 1110110000110011 | y_out = 1111011101101011
Time: 58923586000 | x_in = 1110010110011110 | y_out = 1110101011111100
Time: 58946262000 | x_in = 1110000000110001 | y_out = 1101111101011010
Time: 58968938000 | x_in = 0000000000000000 | y_out = 1101010100010100
Time: 58991614000 | x_in = 0000100011100101 | y_out = 1100110010100110
Time: 59014290000 | x_in = 0001000101010100 | y_out = 1100011001110110
Time: 59036966000 | x_in = 0001100011011001 | y_out = 1100001011001100
Time: 59059642000 | x_in = 0001111100001111 | y_out = 1100000111010010
Time: 59082318000 | x_in = 0010001110100011 | y_out = 1100001110010011
Time: 59104994000 | x_in = 0010011001011000 | y_out = 1100011111111100
Time: 59127670000 | x_in = 0010011100001000 | y_out = 1100111011011100
Time: 59150346000 | x_in = 0010010110101011 | y_out = 1101011111100100
Time: 59173022000 | x_in = 0010001001010011 | y_out = 1110001010101111
Time: 59195698000 | x_in = 0001110100101101 | y_out = 1110111011000100
Time: 59218374000 | x_in = 0001011001111110 | y_out = 1111101110011011
Time: 59241050000 | x_in = 0000111010100000 | y_out = 0000100010100011
Time: 59263726000 | x_in = 0000010111111101 | y_out = 0001010101001010
Time: 59286402000 | x_in = 1111110100001011 | y_out = 0010000100000010
Time: 59309078000 | x_in = 1111010000111111 | y_out = 0010101101000110
Time: 59331754000 | x_in = 1110110000010010 | y_out = 0011001110100100
Time: 59354430000 | x_in = 1110010011110001 | y_out = 0011100110111100
Time: 59377106000 | x_in = 1101111100111100 | y_out = 0011110101001100
Time: 59399782000 | x_in = 1101101101000001 | y_out = 0011111000101001
Time: 59422458000 | x_in = 1101100100110100 | y_out = 0011110001001011
Time: 59445134000 | x_in = 1101100100110001 | y_out = 0011011111000111
Time: 59467810000 | x_in = 1101101100111001 | y_out = 0011000011001111
Time: 59490486000 | x_in = 1101111100110000 | y_out = 0010011110110011
Time: 59513162000 | x_in = 1110010011100000 | y_out = 0001110011010111
Time: 59535838000 | x_in = 1110101111111110 | y_out = 0001000010111000
Time: 59558514000 | x_in = 1111010000101001 | y_out = 0000001111011100
Time: 59581190000 | x_in = 1111110011110100 | y_out = 1111011011010100
Time: 59603866000 | x_in = 0000010111100110 | y_out = 1110101000110100
Time: 59626542000 | x_in = 0000111010001010 | y_out = 1101111010001001
Time: 59649218000 | x_in = 0001011001101011 | y_out = 1101010001010111
Time: 59671894000 | x_in = 0001110100011101 | y_out = 1100110000001111
Time: 59694570000 | x_in = 0010001001001000 | y_out = 1100011000010000
Time: 59717246000 | x_in = 0010010110100101 | y_out = 1100001010011101
Time: 59739922000 | x_in = 0010011100000111 | y_out = 1100000111011100
Time: 59762598000 | x_in = 0010011001011100 | y_out = 1100001111010110
Time: 59785274000 | x_in = 0010001110101101 | y_out = 1100100001110101
Time: 59807950000 | x_in = 0001111100011101 | y_out = 1100111110000101
Time: 59830626000 | x_in = 0001100011101010 | y_out = 1101100010110110
Time: 59853302000 | x_in = 0001000101101000 | y_out = 1110001110100001
Time: 59875978000 | x_in = 0000100011111100 | y_out = 1110111111001011
Time: 59898654000 | x_in = 0000000000010111 | y_out = 1111110010101100
Time: 59921330000 | x_in = 1111011100110001 | y_out = 0000100110110010
Time: 59944006000 | x_in = 1110111011000001 | y_out = 0001011001001010
Time: 59966682000 | x_in = 1110011100111001 | y_out = 0010000111101000
Time: 59989358000 | x_in = 1110000011111111 | y_out = 0010110000001001
Time: 60012034000 | x_in = 1101110001100110 | y_out = 0011010000111010
Time: 60034710000 | x_in = 1101100110101100 | y_out = 0011101000100000
Time: 60057386000 | x_in = 1101100011110111 | y_out = 0011110101111000
Time: 60080062000 | x_in = 1101101001001111 | y_out = 0011111000011100
Time: 60102738000 | x_in = 1101110110100010 | y_out = 0011110000000101
Time: 60125414000 | x_in = 1110001011000100 | y_out = 0011011101001100
Time: 60148090000 | x_in = 1110100101101111 | y_out = 0011000000100100
Time: 60170766000 | x_in = 1111000101001011 | y_out = 0010011011011110
Time: 60193442000 | x_in = 1111100111101100 | y_out = 0001101111100100
Time: 60216118000 | x_in = 0000001011011110 | y_out = 0000111110101111
Time: 60238794000 | x_in = 0000101110101011 | y_out = 0000001011001011
Time: 60261470000 | x_in = 0001001111011010 | y_out = 1111010111000110
Time: 60284146000 | x_in = 0001101011111110 | y_out = 1110100100110101
Time: 60306822000 | x_in = 0010000010110111 | y_out = 1101110110100100
Time: 60329498000 | x_in = 0010010010110111 | y_out = 1101001110010110
Time: 60352174000 | x_in = 0010011011001010 | y_out = 1100101101111011
Time: 60374850000 | x_in = 0010011011010001 | y_out = 1100010110101111
Time: 60397526000 | x_in = 0010010011001111 | y_out = 1100001001110011
Time: 60420202000 | x_in = 0010000011011101 | y_out = 1100000111101011
Time: 60442878000 | x_in = 0001101100110000 | y_out = 1100010000011110
Time: 60465554000 | x_in = 0001010000010110 | y_out = 1100100011110011
Time: 60488230000 | x_in = 0000101111101101 | y_out = 1101000000110010
Time: 60510906000 | x_in = 0000001100100011 | y_out = 1101100110001100
Time: 60533582000 | x_in = 1111101000110000 | y_out = 1110010010010110
Time: 60556258000 | x_in = 1111000110001011 | y_out = 1111000011010100
Time: 60578934000 | x_in = 1110100110101000 | y_out = 1111110110111101
Time: 60601610000 | x_in = 1110001011110010 | y_out = 0000101010111111
Time: 60624286000 | x_in = 1101110111000011 | y_out = 0001011101001001
Time: 60646962000 | x_in = 1101101001100001 | y_out = 0010001011001101
Time: 60669638000 | x_in = 1101100011111010 | y_out = 0010110011001001
Time: 60692314000 | x_in = 1101100110011111 | y_out = 0011010011001101
Time: 60714990000 | x_in = 1101110001001010 | y_out = 0011101001111111
Time: 60737666000 | x_in = 1110000011010101 | y_out = 0011110110100000
Time: 60760342000 | x_in = 1110011100000100 | y_out = 0011111000001010
Time: 60783018000 | x_in = 1110111010000011 | y_out = 0011101110111011
Time: 60805694000 | x_in = 1111011011101101 | y_out = 0011011011001100
Time: 60828370000 | x_in = 1111111111010010 | y_out = 0010111101110101
Time: 60851046000 | x_in = 0000100010111000 | y_out = 0010011000000111
Time: 60873722000 | x_in = 0001000100101010 | y_out = 0001101011101110
Time: 60896398000 | x_in = 0001100010110101 | y_out = 0000111010100110
Time: 60919074000 | x_in = 0001111011110011 | y_out = 0000000110111001
Time: 60941750000 | x_in = 0010001110010000 | y_out = 1111010010111001
Time: 60964426000 | x_in = 0010011001001111 | y_out = 1110100000111000
Time: 60987102000 | x_in = 0010011100001010 | y_out = 1101110011000010
Time: 61009778000 | x_in = 0010010110110111 | y_out = 1101001011011000
Time: 61032454000 | x_in = 0010001001101001 | y_out = 1100101011101010
Time: 61055130000 | x_in = 0001110101001011 | y_out = 1100010101010010
Time: 61077806000 | x_in = 0001011010100100 | y_out = 1100001001001110
Time: 61100482000 | x_in = 0000111011001011 | y_out = 1100000111111111
Time: 61123158000 | x_in = 0000011000101011 | y_out = 1100010001101011
Time: 61145834000 | x_in = 1111110100111001 | y_out = 1100100101110100
Time: 61168510000 | x_in = 1111010001101100 | y_out = 1101000011100011
Time: 61191186000 | x_in = 1110110000111010 | y_out = 1101101001100100
Time: 61213862000 | x_in = 1110010100010011 | y_out = 1110010110001100
Time: 61236538000 | x_in = 1101111101010110 | y_out = 1111000111011110
Time: 61259214000 | x_in = 1101101101010001 | y_out = 1111111011001100
Time: 61281890000 | x_in = 1101100100111001 | y_out = 0000101111000001
Time: 61304566000 | x_in = 1101100100101100 | y_out = 0001100000100010
Time: 61327242000 | x_in = 1101101100101001 | y_out = 0010001101010100
Time: 61349918000 | x_in = 1101111100010111 | y_out = 0010110011000010
Time: 61372594000 | x_in = 1110010010111111 | y_out = 0011001111100110
Time: 61395270000 | x_in = 1110101111010111 | y_out = 0011100001010010
Time: 61417946000 | x_in = 1111001111111101 | y_out = 0011100110111001
Time: 61440622000 | x_in = 1111110011000110 | y_out = 0011011111111100
Time: 61463298000 | x_in = 0000010110111001 | y_out = 0011001100110001
Time: 61485974000 | x_in = 0000111001100000 | y_out = 0010101110101011
Time: 61508650000 | x_in = 0001011001000101 | y_out = 0010000111110001
Time: 61531326000 | x_in = 0001110011111110 | y_out = 0001011010110111
Time: 61554002000 | x_in = 0010001000110010 | y_out = 0000101011001110
Time: 61576678000 | x_in = 0010010110011001 | y_out = 1111111100000010
Time: 61599354000 | x_in = 0010011100000101 | y_out = 1111010000001101
Time: 61622030000 | x_in = 0010011001100101 | y_out = 1110101001111011
Time: 61644706000 | x_in = 0010001111000000 | y_out = 1110001010100001
Time: 61667382000 | x_in = 0001111100111001 | y_out = 1101110010011111
Time: 61690058000 | x_in = 0001100100001110 | y_out = 1101100001101011
Time: 61712734000 | x_in = 0001000110010010 | y_out = 1101010111101000
Time: 61735410000 | x_in = 0000100100101001 | y_out = 1101010011111010
Time: 61758086000 | x_in = 0000000001000101 | y_out = 1101010110010011
Time: 61780762000 | x_in = 1111011101011110 | y_out = 1101011111000001
Time: 61803438000 | x_in = 1110111011101011 | y_out = 1101101110011101
Time: 61826114000 | x_in = 1110011101011101 | y_out = 1110000100111101
Time: 61848790000 | x_in = 1110000100011011 | y_out = 1110100010011011
Time: 61871466000 | x_in = 1101110001111001 | y_out = 1111000101111110
Time: 61894142000 | x_in = 1101100110110110 | y_out = 1111101101110111
Time: 61916818000 | x_in = 1101100011110101 | y_out = 0000010111100011
Time: 61939494000 | x_in = 1101101001000011 | y_out = 0001000000000110
Time: 61962170000 | x_in = 1101110110001100 | y_out = 0001100100101000
Time: 61984846000 | x_in = 1110001010100101 | y_out = 0010000011000000
Time: 62007522000 | x_in = 1110100101001010 | y_out = 0010011001111110
Time: 62030198000 | x_in = 1111000100100000 | y_out = 0010101001011100
Time: 62052874000 | x_in = 1111100110111110 | y_out = 0010110010000101
Time: 62075550000 | x_in = 0000001010110000 | y_out = 0010110100111011
Time: 62098226000 | x_in = 0000101101111110 | y_out = 0010110010110010
Time: 62120902000 | x_in = 0001001110110010 | y_out = 0010101011110100
Time: 62143578000 | x_in = 0001101011011101 | y_out = 0010011111011011
Time: 62166254000 | x_in = 0010000010011110 | y_out = 0010001100011111
Time: 62188930000 | x_in = 0010010010101000 | y_out = 0001110001111111
Time: 62211606000 | x_in = 0010011011000100 | y_out = 0001001111101111
Time: 62234282000 | x_in = 0010011011010111 | y_out = 0000100111000111
Time: 62256958000 | x_in = 0010010011011110 | y_out = 1111111011010000
Time: 62279634000 | x_in = 0010000011110110 | y_out = 1111010000111110
Time: 62302310000 | x_in = 0001101101010001 | y_out = 1110101110000000
Time: 62324986000 | x_in = 0001010000111101 | y_out = 1110010111110110
Time: 62347662000 | x_in = 0000110000011001 | y_out = 1110010010101001
Time: 62370338000 | x_in = 0000001101010001 | y_out = 1110100000000110
Time: 62393014000 | x_in = 1111101001011110 | y_out = 1110111110111111
Time: 62415690000 | x_in = 1111000110110110 | y_out = 1111101011010100
Time: 62438366000 | x_in = 1110100111001110 | y_out = 0000011111000100
Time: 62461042000 | x_in = 1110001100010001 | y_out = 0001010011010101
Time: 62483718000 | x_in = 1101110111011001 | y_out = 0010000001110001
Time: 62506394000 | x_in = 1101101001101110 | y_out = 0010100101100001
Time: 62529070000 | x_in = 1101100011111100 | y_out = 0010111011111111
Time: 62551746000 | x_in = 1101100110010111 | y_out = 0011000100110011
Time: 62574422000 | x_in = 1101110000110111 | y_out = 0011000001011001
Time: 62597098000 | x_in = 1110000010111001 | y_out = 0010110100001101
Time: 62619774000 | x_in = 1110011011100000 | y_out = 0010011111110011
Time: 62642450000 | x_in = 1110111001011010 | y_out = 0010000110001111
Time: 62665126000 | x_in = 1111011011000001 | y_out = 0001101000110100
Time: 62687802000 | x_in = 1111111110100100 | y_out = 0001001000001010
Time: 62710478000 | x_in = 0000100010001011 | y_out = 0000100100101001
Time: 62733154000 | x_in = 0001000100000001 | y_out = 1111111110111000
Time: 62755830000 | x_in = 0001100010010001 | y_out = 1111011000001010
Time: 62778506000 | x_in = 0001111011010111 | y_out = 1110110010100100
Time: 62801182000 | x_in = 0010001101111101 | y_out = 1110010000110101
Time: 62823858000 | x_in = 0010011001000110 | y_out = 1101110101110101
Time: 62846534000 | x_in = 0010011100001011 | y_out = 1101100100000111
Time: 62869210000 | x_in = 0010010111000011 | y_out = 1101011101001111
Time: 62891886000 | x_in = 0010001001111111 | y_out = 1101100001100110
Time: 62914562000 | x_in = 0001110101101010 | y_out = 1101110000010101
Time: 62937238000 | x_in = 0001011011001001 | y_out = 1110000111100111
Time: 62959914000 | x_in = 0000111011110110 | y_out = 1110100101000011
Time: 62982590000 | x_in = 0000011001011001 | y_out = 1111000110010000
Time: 63005266000 | x_in = 1111110101100111 | y_out = 1111101001001000
Time: 63027942000 | x_in = 1111010010011000 | y_out = 0000001100001010
Time: 63050618000 | x_in = 1110110001100010 | y_out = 0000101110010110
Time: 63073294000 | x_in = 1110010100110100 | y_out = 0001001110111101
Time: 63095970000 | x_in = 1101111101101111 | y_out = 0001101101010011
Time: 63118646000 | x_in = 1101101101100000 | y_out = 0010001000011101
Time: 63141322000 | x_in = 1101100100111111 | y_out = 0010011111000101
Time: 63163998000 | x_in = 1101100100100111 | y_out = 0010101111100001
Time: 63186674000 | x_in = 1101101100011010 | y_out = 0010110111111111
Time: 63209350000 | x_in = 1101111011111110 | y_out = 0010110110110111
Time: 63232026000 | x_in = 1110010010011110 | y_out = 0010101011000010
Time: 63254702000 | x_in = 1110101110101111 | y_out = 0010010100001110
Time: 63277378000 | x_in = 1111001111010001 | y_out = 0001110011000101
Time: 63300054000 | x_in = 1111110010011000 | y_out = 0001001001001110
Time: 63322730000 | x_in = 0000010110001011 | y_out = 0000011001000100
Time: 63345406000 | x_in = 0000111000110100 | y_out = 1111100101101000
Time: 63368082000 | x_in = 0001011000011111 | y_out = 1110110010001010
Time: 63390758000 | x_in = 0001110011011111 | y_out = 1110000001111100
Time: 63413434000 | x_in = 0010001000011011 | y_out = 1101010111111101
Time: 63436110000 | x_in = 0010010110001100 | y_out = 1100110110101101
Time: 63458786000 | x_in = 0010011100000011 | y_out = 1100100000001000
Time: 63481462000 | x_in = 0010011001101101 | y_out = 1100010101011100
Time: 63504138000 | x_in = 0000000000000000 | y_out = 1100010111001101
Time: 63526814000 | x_in = 0000100110111000 | y_out = 1100100101010100
Time: 63549490000 | x_in = 0001001011010100 | y_out = 1100111110111101
Time: 63572166000 | x_in = 0001101011000000 | y_out = 1101100010110010
Time: 63594842000 | x_in = 0010000011111110 | y_out = 1110001110110111
Time: 63617518000 | x_in = 0010010100101000 | y_out = 1111000000111001
Time: 63640194000 | x_in = 0010011011111100 | y_out = 1111110110010000
Time: 63662870000 | x_in = 0010011001011100 | y_out = 0000101100000111
Time: 63685546000 | x_in = 0010001101010011 | y_out = 0001011111101010
Time: 63708222000 | x_in = 0001111000010000 | y_out = 0010001110001011
Time: 63730898000 | x_in = 0001011011101010 | y_out = 0010110101001101
Time: 63753574000 | x_in = 0000111001010010 | y_out = 0011010010101110
Time: 63776250000 | x_in = 0000010011010100 | y_out = 0011100101001001
Time: 63798926000 | x_in = 1111101100001000 | y_out = 0011101011100010
Time: 63821602000 | x_in = 1111000110001100 | y_out = 0011100101100001
Time: 63844278000 | x_in = 1110100011111001 | y_out = 0011010011011101
Time: 63866954000 | x_in = 1110000111011001 | y_out = 0010110110010000
Time: 63889630000 | x_in = 1101110010011110 | y_out = 0010001111011110
Time: 63912306000 | x_in = 1101100110011101 | y_out = 0001100001001001
Time: 63934982000 | x_in = 1101100100000110 | y_out = 0000101101101110
Time: 63957658000 | x_in = 1101101011100011 | y_out = 1111110111111000
Time: 63980334000 | x_in = 1101111100010110 | y_out = 1111000010011110
Time: 64003010000 | x_in = 1110010101011010 | y_out = 1110010000010011
Time: 64025686000 | x_in = 1110110101001100 | y_out = 1101100011111111
Time: 64048362000 | x_in = 1111011001101011 | y_out = 1100111111111001
Time: 64071038000 | x_in = 0000000000100100 | y_out = 1100100101111010
Time: 64093714000 | x_in = 0000100111011011 | y_out = 1100010111011000
Time: 64116390000 | x_in = 0001001011110011 | y_out = 1100010101000101
Time: 64139066000 | x_in = 0001101011011011 | y_out = 1100011111001000
Time: 64161742000 | x_in = 0010000100010001 | y_out = 1100110101000001
Time: 64184418000 | x_in = 0010010100110011 | y_out = 1101010101100100
Time: 64207094000 | x_in = 0010011011111110 | y_out = 1101111111000101
Time: 64229770000 | x_in = 0010011001010110 | y_out = 1110101111011000
Time: 64252446000 | x_in = 0010001101000011 | y_out = 1111100011111010
Time: 64275122000 | x_in = 0001110111111001 | y_out = 0000011001111010
Time: 64297798000 | x_in = 0001011011001100 | y_out = 0001001110100100
Time: 64320474000 | x_in = 0000111000110000 | y_out = 0001111111000101
Time: 64343150000 | x_in = 0000010010101111 | y_out = 0010101000111010
Time: 64365826000 | x_in = 1111101011100100 | y_out = 0011001001110111
Time: 64388502000 | x_in = 1111000101101011 | y_out = 0011100000001101
Time: 64411178000 | x_in = 1110100011011100 | y_out = 0011101010110000
Time: 64433854000 | x_in = 1110000111000010 | y_out = 0011101000111100
Time: 64456530000 | x_in = 1101110010001110 | y_out = 0011011010111001
Time: 64479206000 | x_in = 1101100110010110 | y_out = 0011000001010110
Time: 64501882000 | x_in = 1101100100001000 | y_out = 0010011101100111
Time: 64524558000 | x_in = 1101101011101110 | y_out = 0001110001100111
Time: 64547234000 | x_in = 1101111100101001 | y_out = 0000111111100111
Time: 64569910000 | x_in = 1110010101110101 | y_out = 0000001010010010
Time: 64592586000 | x_in = 1110110101101100 | y_out = 1111010100011010
Time: 64615262000 | x_in = 1111011010001111 | y_out = 1110100000110101
Time: 64637938000 | x_in = 0000000001001000 | y_out = 1101110010010000
Time: 64660614000 | x_in = 0000100111111110 | y_out = 1101001011001000
Time: 64683290000 | x_in = 0001001100010011 | y_out = 1100101101100001
Time: 64705966000 | x_in = 0001101011110101 | y_out = 1100011010111110
Time: 64728642000 | x_in = 0010000100100101 | y_out = 1100010100011101
Time: 64751318000 | x_in = 0010010100111110 | y_out = 1100011010010110
Time: 64773994000 | x_in = 0010011100000001 | y_out = 1100101100010011
Time: 64796670000 | x_in = 0010011001001111 | y_out = 1101001001011001
Time: 64819346000 | x_in = 0010001100110100 | y_out = 1101110000000101
Time: 64842022000 | x_in = 0001110111100010 | y_out = 1110011110010110
Time: 64864698000 | x_in = 0001011010101111 | y_out = 1111010001101111
Time: 64887374000 | x_in = 0000111000001110 | y_out = 0000000111100100
Time: 64910050000 | x_in = 0000010010001011 | y_out = 0000111101000000
Time: 64932726000 | x_in = 1111101011000000 | y_out = 0001101111001110
Time: 64955402000 | x_in = 1111000101001001 | y_out = 0010011011100101
Time: 64978078000 | x_in = 1110100010111110 | y_out = 0010111111110001
Time: 65000754000 | x_in = 1110000110101011 | y_out = 0011011001111000
Time: 65023430000 | x_in = 1101110001111111 | y_out = 0011101000100010
Time: 65046106000 | x_in = 1101100110010000 | y_out = 0011101010111101
Time: 65068782000 | x_in = 1101100100001011 | y_out = 0011100001000001
Time: 65091458000 | x_in = 1101101011111010 | y_out = 0011001011010000
Time: 65114134000 | x_in = 1101111100111101 | y_out = 0010101010110011
Time: 65136810000 | x_in = 1110010110010000 | y_out = 0010000001010111
Time: 65159486000 | x_in = 1110110110001100 | y_out = 0001010001001000
Time: 65182162000 | x_in = 1111011010110010 | y_out = 0000011100101000
Time: 65204838000 | x_in = 0000000001101101 | y_out = 1111100110100111
Time: 65227514000 | x_in = 0000101000100001 | y_out = 1110110001111100
